ID;EXT_ID;SOURCE;FIRSTNAME;LASTNAME;TITLE;EMAIL;REPORTS_TO;DEPARTMENT;JOBCODE;DIVISION;LOCATION;CITY;COUNTRY;NAME;SKILL_SET
104042;104042;SF_SD4;Luana;Alves;SVP Sales;Luana.alves@bestrunsap.com;104005;Sales BR (50160021);Executive Management (50071000);Direct Sales (DIR_SALES);Sao Paulo (7000-0001);São Paulo;Brazil;Luana Alves;SVP Sales Test automation using Postman
104043;104043;SF_SD4;Armando;Rocha;VP Maintenance;Armando.rocha@bestrunsap.com;104034;Production BR (50160011);Executive Management (50071000);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Armando Rocha;VP Maintenance Product Architect focuses on the Ops-aspects of a product. Closely working with the service provider, overseeing KPIs / SLAs and drive corrective actions to overall improve operations for the respective product
104044;104044;SF_SD4;Marcos;Araujo;VP Procurement;Marcos.araujo@bestrunsap.com;104034;Production BR (50160011);Executive Management (50071000);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Marcos Araujo;VP Procurement Activities associated with the creation and management of a product backlog
104045;104045;SF_SD4;Daniela;Olivera;VP Distribution;Daniela.olivera@bestrunsap.com;104034;Facilities Maintenance BR (50160012);Executive Management (50071000);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Daniela Olivera;VP Distribution Activities associated with the design/creation and maintenance of a product vision and roadmap
104046;104046;SF_SD4;Carlos;Correia;Supply Chain Director;Carlos.correia@bestrunsap.com;104004;Production BR (50160011);Management & Planning (50070999);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Carlos Correia;Supply Chain Director Knowledge of Qualtrics
104047;104047;SF_SD4;Melissa;Melo;Assembly Manager;Melissa.melo@bestrunsap.com;104036;Production BR (50160011);Management & Planning (50070999);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Melissa Melo;Assembly Manager Safeguarding of Strategic Projects/QEC
104048;104048;SF_SD4;Vitor;Cunha;Planning & Scheduling Manager;Vitor.cunha@bestrunsap.com;104036;Planning & Scheduling BR (50160014);Management & Planning (50070999);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Vitor Cunha;Planning & Scheduling Manager Salesforce Developer which includes areas such as Apex, Visualforce, ,SOAP, API, Lightning Web and Lightning Aura, or Live Agent REST API.
104049;104049;SF_SD4;Bianca;Martins;Planner;Bianca.martins@bestrunsap.com;104048;Planning & Scheduling BR (50160014);Planning (50070965);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Bianca Martins;Planner Salesforce Engineering
104050;104050;SF_SD4;Fabio;Gomes;Safety Engineer;Fabio.gomes@bestrunsap.com;104004;Quality Assurance BR (50160013);Engineering (50000074);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Fabio Gomes;Safety Engineer Salesforce Operations, Incident Management, and Service Requests
104051;104051;SF_SD4;Julien;Pereira;HR Business Office Director BR;Julien.pereira@bestrunsap.com;104031;HR Business Office BR (50160003);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Julien Pereira;HR Business Office Director BR All kind of SAP Basis adminstration tasks
104052;104052;SF_SD4;Gabrielly;Ribero;Learning Director;Gabrielly.ribero@bestrunsap.com;104031;Learning Program Management BR (50160002);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Gabrielly Ribero;Learning Director Knowledge of the SAP for ME product / development framework
104053;104053;SF_SD4;Bruno;Barros;External Workforce Director;Bruno.barros@bestrunsap.com;104031;External Workforce BR (50160004);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Bruno Barros;External Workforce Director Kubernetes orchestation via Gardener
104054;104054;SF_SD4;Paulo;Azevedo;IT Business Partner;Paulo.azevedo@bestrunsap.com;104051;HR Business Office BR (50160003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Paulo Azevedo;IT Business Partner Using security techniques to protect and rapdily change shared application secrets.
104055;104055;SF_SD4;Isabelle;Ferreira;Payroll Admin;Isabelle.ferreira@bestrunsap.com;104051;HR Business Office BR (50160003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Isabelle Ferreira;Payroll Admin Seerene delivers an cloud based Software quality (external) service via dynamic software 2,5D – maps.
104056;104056;SF_SD4;Eduardo;Pinto;HR Project Manager;Eduardo.pinto@bestrunsap.com;104051;HR Business Office BR (50160003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Eduardo Pinto;HR Project Manager Governance and operation for/within Service Management Framework
104057;104057;SF_SD4;Mariana;Almeida;Learning Business Partner;Mariana.almeida@bestrunsap.com;104052;Learning Program Management BR (50160002);HR Professional (50029122);Corporate Services (CORP_SVCS);Sao Paulo (7000-0001);São Paulo;Brazil;Mariana Almeida;Learning Business Partner Supports the ServiceNow Angular platform on the portal.
104065;104065;SF_SD4;Gabriela;Alves;Project Execution Lead;Gabriela.Alves@bestrunsap.com;104010;Operations Brazil (50160010);Professional (50070970);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Gabriela Alves;Project Execution Lead SAP Internal Service Request Management for multiple LoBs
104066;104066;SF_SD4;Sabino;Goncalves;Assembly Worker;Sabino.Goncalves@bestrunsap.com;104047;Engineering BR (50160015);Craft Workers (50071001);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Sabino Goncalves;Assembly Worker The Signavio Business Transformation Suite provides flexible Business Process Management (BPM) (external) service.
104067;104067;SF_SD4;Victor;Melo;Project Manager;Victor.Melo@bestrunsap.com;104010;Operations Brazil (50160010);Professional (50070970);Manufacturing (MANU);Sao Paulo (7000-0001);São Paulo;Brazil;Victor Melo;"Project Manager Incorporates aspects of software engineering and applies them to infrastructure and operations problems. The main goals are to create ultra-scalable and highly reliable software systems. According to Ben Treynor, founder of Google's Site Reliability Team, SRE is ""what happens when a software engineer is tasked with what used to be called operations."""
106001;106001;SF_SD4;Audrey;Drake;Executive Management;Audrey.Drake@bestrun.com;0;Employee Development US (50150009);50071000;Executive Office (EXEC);Sydney (8510-0001);North Sydney;Australia;Audrey Drake;Executive Management Methodology to improve the quality of process outputs by identifying and removing the causes of defects and minimizing variability (also known by its improvement process steps: Define, Measure, Analyze, Improve, Control (DMAIC)).
106002;106002;SF_SD4;Jamie;King;Engineer I;Jamie.King@bestrunsap.com;106010;Engineering AU (50110015);Engineering (50000074);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Jamie King;Engineer I Case Management in ServiceNow
106003;106003;SF_SD4;Simon;Rampal;Engineering Intern;Simon.Rampal@bestrunsap.com;106010;Engineering AU (50110015);Engineering (50000074);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Simon Rampal;Engineering Intern Change Management in ServiceNow
106004;106004;SF_SD4;Jocelyn;Bauch;Recruiter;Jocelyn.Bauch@bestrunsap.com;106026;Talent Acquisition AU (50110006);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);Sydney;Australia;Jocelyn Bauch;Recruiter CMDB in ServiceNow
106005;106005;SF_SD4;Anastasia;Millar;Sr. Director Operations;Anastasia.Millar@bestrunsap.com;106035;Operations AU (50110010);Executive Management (50071000);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Anastasia Millar;Sr. Director Operations Incident Management in ServiceNow
106006;106006;SF_SD4;Rebecca;Watts;President Australia;Rebecca.Watts@bestrunsap.com;69121;Leadership Team Asia Pacific (50006377);Executive Management (50071000);Executive Office (EXEC);Sydney (8510-0001);Sydney;Australia;Rebecca Watts;President Australia Problem Management in ServiceNow
106007;106007;SF_SD4;Bruce;Witkowski;Custodian;Bruce.Witkowski@bestrunsap.com;106018;Building Management AU (50110018);Craft Workers (50071001);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Bruce Witkowski;Custodian Ability to connect via social media platforms.
106008;106008;SF_SD4;Frank;Crawley;Custodian;Frank.Crawley@bestrunsap.com;106018;Building Management AU (50110018);Craft Workers (50071001);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Frank Crawley;Custodian Servers/Infra and applications Monitoring tool
106009;106009;SF_SD4;Shelly;Parente;Executive Assistant;Shelly.Parente@bestrunsap.com;107031;Leadership Team Australia (50110000);Executive Support (50011876);Executive Office (EXEC);Sydney (8510-0001);Sydney;Australia;Shelly Parente;Executive Assistant Understands and can implement various source control practices such as gitflow.
106010;106010;SF_SD4;David;Leal;Engineering Manager;David.Leal@bestrunsap.com;106037;Engineering AU (50110015);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;David Leal;Engineering Manager Managing the process according to SAP Process Map  8.1.3.5 Manage Identity & Access 
106011;106011;SF_SD4;Mari;Travers;Administrator;Mari.Travers@bestrunsap.com;106037;Operations AU (50110010);Administrative Support (50070968);Manufacturing (MANU);Sydney (8510-0001);Sydney South;Australia;Mari Travers;Administrator Using SWAGGER for integration documentation
106012;106012;SF_SD4;Felix;Brock;Building Manager;Felix.Brock@bestrunsap.com;106018;Building Management AU (50110018);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Felix Brock;Building Manager Managing and monitoring all installed systems and infrastructure throughout the entire stack. IInstalling, configuring, testing and maintaining operating systems, application software and system management tools. Ensuring the highest levels of systems and infrastructure availability.
106013;106013;SF_SD4;Carl;Renders;Custodian;Carl.Renders@bestrunsap.com;106018;Building Management AU (50110018);Craft Workers (50071001);Manufacturing (MANU);Sydney (8510-0001);CUMNOCK;Australia;Carl Renders;Custodian Retirement of legacy systems and data archivals.
106014;106014;SF_SD4;Rosemary;Goldrick;Executive Assistant;Rosemary.Goldrick@bestrunsap.com;106035;Operations AU (50110010);Executive Support (50011876);Manufacturing (MANU);Sydney (8510-0001);DENILIQUIN;Australia;Rosemary Goldrick;Executive Assistant Setting up, configuring and running Tableau
106015;106015;SF_SD4;Jack;McAfee;Development Manager;Jack.McAfee@bestrunsap.com;106017;Employee Development AU (50110009);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sydney (8510-0001);TRAJERE;Australia;Jack McAfee;Development Manager Early validation of new hardware architecture, HANA release and feature validation
106016;106016;SF_SD4;Phillip;Kirkwood;Engineer II;Phillip.Kirkwood@bestrunsap.com;106010;Engineering AU (50110015);Engineering (50000074);Manufacturing (MANU);Sydney (8510-0001);MCALISTER;Australia;Phillip Kirkwood;Engineer II Text message marketing software
106017;106017;SF_SD4;Jenni;Hickey;Director of Talent Management;Jenni.Hickey@bestrunsap.com;106032;Human Resources AU (50110001);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sydney (8510-0001);SUNSHINE;Australia;Jenni Hickey;Director of Talent Management Performing TEAP checks and creating and releasing transport requests
106018;106018;SF_SD4;Andrew;Hoffmann;Facilities Manager;Andrew.Hoffmann@bestrunsap.com;106035;Facilities Maintenance AU (50110012);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);BROOKLANA;Australia;Andrew Hoffmann;Facilities Manager SAP Internal Fiori Application for unified ticketing
106019;106019;SF_SD4;Deborah;Thoman;Portfolio Management;Deborah.Thoman@bestrunsap.com;106050;Production AU (50110011);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);ANNANGROVE;Australia;Deborah Thoman;Portfolio Management Visual Basic for Applications
106020;106020;SF_SD4;Mark;Burke;HR Business Partner;Mark.Burke@bestrunsap.com;106029;HR Business Office AU (50110003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);BATLOW;Australia;Mark Burke;HR Business Partner SAP Internal Whistleblower Tool
106021;106021;SF_SD4;David;Clarke;Recruiter;David.Clarke@bestrunsap.com;106026;Talent Acquisition AU (50110006);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);BORDER RANGES;Australia;David Clarke;Recruiter Test Automation Software
106022;106022;SF_SD4;Duncan;Tildesley;Recruiter;Duncan.Tildesley@bestrunsap.com;106026;Talent Acquisition AU (50110006);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);MATHOURA;Australia;Duncan Tildesley;Recruiter Native development for macOS, iOS and tvOS
106023;106023;SF_SD4;Greg;Houbert;Sr. Compensation Analyst;Greg.Houbert@bestrunsap.com;106024;Compensation and Benefits AU (50110007);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);KORALEIGH;Australia;Greg Houbert;Sr. Compensation Analyst YMAL Ain't Markup Language
106024;106024;SF_SD4;Peggy;Milton;Compensation Manager;Peggy.Milton@bestrunsap.com;106017;Compensation and Benefits AU (50110007);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sydney (8510-0001);LANITZA;Australia;Peggy Milton;Compensation Manager Zuora billing system maintenance/operations
106025;106025;SF_SD4;Ga vin;Broek;Recruiter;Gavin.Broek@bestrunsap.com;106026;Talent Acquisition AU (50110006);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);COOLEYS CREEK;Australia;Ga vin Broek;Recruiter Java EE Oracle MS SQL 
106026;106026;SF_SD4;Corinne;Ellerby;Recruiting Manager;Corinne.Ellerby@bestrunsap.com;106017;Talent Acquisition AU (50110006);Management & Planning (50070999);Corporate Services (CORP_SVCS);Sydney (8510-0001);CALDERWOOD;Australia;Corinne Ellerby;Recruiting Manager (MRAM) – Drive Active Renewal end to end process to maximize renewal rate
106027;106027;SF_SD4;Brett;Giles;Development Analyst;Brett.Giles@bestrunsap.com;106015;Employee Development AU (50110009);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);NOORONG;Australia;Brett Giles;Development Analyst (MSM) - Represent internally and externally the maintenance policies via deal support or customer engagement
106028;106028;SF_SD4;Michelle;Frankenfeld;Sr Recruiter;Michelle.Frankenfeld@bestrunsap.com;106026;Talent Acquisition AU (50110006);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);REEDY CREEK;Australia;Michelle Frankenfeld;Sr Recruiter Drive Operational Excellence and  support all relevant M-GTM Programs
106029;106029;SF_SD4;William;Dart;HR Business Office Manager;William.Dart@bestrunsap.com;106032;HR Business Office AU (50110003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);GLENWORTH VALLEY;Australia;William Dart;HR Business Office Manager (SCE) – Focusing on strategic deal support and commercial rules
106030;106030;SF_SD4;Brendon;Barry;Electrical Engineer III;Brendon.Barry@bestrunsap.com;106010;Engineering AU (50110015);Engineering (50000074);Manufacturing (MANU);Sydney (8510-0001);PUCAWAN;Australia;Brendon Barry;Electrical Engineer III Activities associated with Attracting, Onboarding, Upskilling, and Retaining resources
106031;106031;SF_SD4;Nickolas;Fogarty;Development Analyst;Nickolas.Fogarty@bestrunsap.com;106015;Employee Development AU (50110009);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);MANGERTON;Australia;Nickolas Fogarty;Development Analyst Contract creation and monitoring
106032;106032;SF_SD4;Trent;Woolley;Managing Director Human Resources;Trent.Woolley@bestrunsap.com;106006;Talent Management AU (50110005);Executive Management (50071000);Corporate Services (CORP_SVCS);Sydney (8510-0001);INVERGORDON;Australia;Trent Woolley;Managing Director Human Resources Sharing the SAP runs SAP story with SAP Customers
106033;106033;SF_SD4;Penelope;Miller;Scheduler;Penelope.Miller@bestrunsap.com;106038;Planning & Scheduling AU (50110014);Planning (50070965);Manufacturing (MANU);Sydney (8510-0001);BROOKLANA SIDING;Australia;Penelope Miller;Scheduler Provide optimized processes and enablement across delivery teams. Specific focus on operational excellence to simplify processes and increase operational efficiency, enable customer success through innovation and drive employee development and engagement.
106034;106034;SF_SD4;Bella;Burger;Executive Assistant;Bella.Burger@bestrunsap.com;106032;Human Resources AU (50110001);Executive Support (50011876);Corporate Services (CORP_SVCS);Sydney (8510-0001);THALABA;Australia;Bella Burger;Executive Assistant Manage Pipeline in cooperation with Sales
106035;106035;SF_SD4;Richard;Redman;Managing Director Operations & Maintenance;Richard.Redman@bestrunsap.com;106006;Operations AU (50110010);Executive Management (50071000);Manufacturing (MANU);Sydney (8510-0001);NEWBURY PARK;Australia;Richard Redman;Managing Director Operations & Maintenance Manages teams of Developers, people development & training plan incl. SAP Talks, compensation & equity, fosters employee satisfaction and leadership trust, resolves problems and conflicts in team, organizational change management 
106036;106036;SF_SD4;Susann;Myers;;Susann.Myers@bestrunsap.com;106015;N/A;;N/A;N/A;WONBOYN;;Susann Myers;" Is responsible for cascading the strategy within own area of responsibility; has to ensure that strategy is executed based on defined goals"
106037;106037;SF_SD4;Paul;Atkins;Production Director;Paul.Atkins@bestrunsap.com;106005;Production AU (50110011);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);BARRATTA;Australia;Paul Atkins;Production Director Is responsible for financial management reporting based on Utilization, Forecast, and Budgeting within own area of responsibility
106038;106038;SF_SD4;Katrin;Ratiner;Planning & Scheduling Manager;Katrin.Ratiner1@bestrunsap.com;106037;Planning & Scheduling AU (50110014);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);TIBOOBURRA;Australia;Katrin Ratiner;Planning & Scheduling Manager Liases with peers and stakeholders on similar topics to leverage synergies 
106039;106039;SF_SD4;Jon;Peck;Planner;Jon.Peck@bestrunsap.com;106038;Planning & Scheduling AU (50110014);Planning (50070965);Manufacturing (MANU);Sydney (8510-0001);BROADMEADOW;Australia;Jon Peck;Planner Establish yardsticks and few factors that are as important to the performance of the organization and every man/woman in it, make the measurements focused on the performance of the whole organization and every individual available to each staff member, analyze, appraise, and interpret performance, communicate the meaning of the measurements and their findings to subordinates, superiors, and colleagues.
106040;106040;SF_SD4;Lorelie;Lawrie;Scheduler;Lorelie.Lawrie1@bestrunsap.com;106038;Planning & Scheduling AU (50110014);Planning (50070965);Manufacturing (MANU);Sydney (8510-0001);MOUNT OUSLEY;Australia;Lorelie Lawrie;Scheduler Make a team out of the people that are responsible for various jobs, empower employees and motivate them to follow through on strategic focus, take relationship responsibility, make people decisions on pay, placement, and promotion, communicate constantly to and from subordinates, superiors, and colleagues.
106041;106041;SF_SD4;Maykala;Chapman;Managing Director Information Technology;Maykala.chapman@bestrunsap.com;106006;Information Technology AU (50110022);Executive Management (50071000);Information Technology (IT);Sydney (8510-0001);North Sydney;Australia;Maykala Chapman;Managing Director Information Technology Analyze activities, decisions, and relations needed to classify the work, divide the work into manageable activities and further divide the activities into manageable jobs, group units and jobs into an organization structure, select people for the management of the units and for the job to be done.
106042;106042;SF_SD4;Madison;Oster;Managing Director Finance;Madison.oster@bestrunsap.com;106006;Finance AU (50110020);Executive Management (50071000);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Madison Oster;Managing Director Finance Is responsible for the Partner Management within own area of responsibility, i.e. team or organization
106043;106043;SF_SD4;Gabriel;Coppleson;Managing Director  Sales;Gabriel.coppleson@bestrunsap.com;106006;Operations AU (50110010);Executive Management (50071000);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Gabriel Coppleson;Managing Director  Sales Support team members and mentees in development planning and fulfilment, acts as coach and guide for individuals to find their right career track, turns active if individuals are passive on their development
106044;106044;SF_SD4;John;Wreford;Executive Assistant;John.wreford@bestrunsap.com;106006;Leadership Team Australia (50110000);Executive Support (50011876);Executive Office (EXEC);Sydney (8510-0001);Sydney;Australia;John Wreford;Executive Assistant Is responsible for the resource allocation management Services assignments
106045;106045;SF_SD4;Zac;Port;Sr. Director Maintenance;Zac.port@bestrunsap.com;106035;Operations AU (50110010);Executive Management (50071000);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Zac Port;Sr. Director Maintenance Enable a consistent start for all resources, creation of onboarding materials, facilitation of onboarding sessions
106046;106046;SF_SD4;Toby;Hitchcock;Sr. Director Procurment;Toby.hitchcock@bestrunsap.com;106035;Operations AU (50110010);Executive Management (50071000);Manufacturing (MANU);Sydney (8510-0001);Sydney;Australia;Toby Hitchcock;Sr. Director Procurment Managing long term end to end engagement (for acting Service & Support Lead only)
106047;106047;SF_SD4;Liam;Mahoney;Supply Chain Director;Liam.mahoney@bestrunsap.com;106005;Production AU (50110011);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Liam Mahoney;Supply Chain Director Determine objectives aligned with corporate/board area/L1 unit vision and mission statement, determine goals in each area of objectives, decide what has to be done to reach the objectives, communicate objectives to the people whose performance is needed to attain them.
106048;106048;SF_SD4;Molly;Graebner;QA Manager;Molly.graebner@bestrunsap.com;106005;Quality Assurance AU (50110013);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Molly Graebner;QA Manager Managing Supply Resources (Qualification, Utilization)
106049;106049;SF_SD4;Lachlan;Mickey;Assembly Manager;Lachlan.michey@bestrunsap.com;106037;Production AU (50110011);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);Sydney;Australia;Lachlan Mickey;Assembly Manager Application Lifecycle Management
106050;106050;SF_SD4;Zoe;McIlveen;Program Management Office;Zoe.mcilveen@bestrunsap.com;106037;Operations AU (50110010);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;Zoe McIlveen;Program Management Office Big Data EIM
106051;106051;SF_SD4;David;Mould;QA Engineer;David.mould@bestrunsap.com;106048;Engineering AU (50110015);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);Sydney South;Australia;David Mould;QA Engineer Business Intelligence
106052;106052;SF_SD4;George;MacDevitt;QA Administrator;George.macdevitt@bestrunsap.com;106048;Engineering AU (50110015);Management & Planning (50070999);Manufacturing (MANU);Sydney (8510-0001);North Sydney;Australia;George MacDevitt;QA Administrator BW4HANA
106053;106053;SF_SD4;Lincoln;Mazure;IT Business Partner;Lincoln.mazure@bestrunsap.com;106029;HR Business Office AU (50110003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);CUMNOCK;Australia;Lincoln Mazure;IT Business Partner BYD
106054;106054;SF_SD4;Lilly;Thom;Payroll Admin;Lilly.thom@bestrunsap.com;106029;HR Business Office AU (50110003);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);Sydney South;Australia;Lilly Thom;Payroll Admin C4C
106055;106055;SF_SD4;Taj;Gunter;;Taj.gunter@bestrunsap.com;106029;N/A;;N/A;N/A;North Sydney;;Taj Gunter; C4TE
106056;106056;SF_SD4;Bella;Manessis;Learning Business Partner;Bella.manessis@bestrun.com;0;Learning Program Management AU (50110002);HR Professional (50029122);Corporate Services (CORP_SVCS);Sydney (8510-0001);CUMNOCK;Australia;Bella Manessis;Learning Business Partner CEC
106075;106075;SF_SD4;Natalie;Keegan;Professional;Natalie.Keegan@bestrunsap.com;106050;Operations AU (50110010);Professional (50070970);Manufacturing (MANU);Sydney (8510-0001);South Coogee;Australia;Natalie Keegan;Professional Core Platform
106076;106076;SF_SD4;Ian;Bromby;Assembly Worker;Ian.Bromby@bestrunsap.com;106049;Engineering AU (50110015);Craft Workers (50071001);Manufacturing (MANU);Sydney (8510-0001);Darlinghurst;Australia;Ian Bromby;Assembly Worker CRM
106077;106077;SF_SD4;Andrew;Williams;Professional;Andrew.Williams@bestrunsap.com;106050;Operations AU (50110010);Professional (50070970);Manufacturing (MANU);Sydney (8510-0001);Manly;Australia;Andrew Williams;Professional Cross Platform Integration
107001;107001;SF_SD4;Rachel;Yang;Engineer I;Rachel.Yang@bestrunsap.com;107015;Operations CN (50100010);Engineering (50000074);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Rachel Yang;Engineer I Knowledge about functionality and architecture of the product SAP Customer Checkout
107002;107002;SF_SD4;Meng;Sun;Engineering Intern;Meng.Sun@bestrunsap.com;107015;Operations CN (50100010);Engineering (50000074);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Meng Sun;Engineering Intern DBOS
107003;107003;SF_SD4;Viviene;Zhu;Recruiter;Viviene.Zhu@bestrunsap.com;107025;Talent Acquisition CN (50100006);HR Professional (50029122);Corporate Services (CORP_SVCS);Beijing (2800-BJ01);Beijing;China;Viviene Zhu;Recruiter Enterprise Data Management
107004;107004;SF_SD4;Molly;Tang;VP Operations;Molly.Tang@bestrunsap.com;107034;Operations CN (50100010);Executive Management (50071000);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Molly Tang;VP Operations EPM
107005;107005;SF_SD4;Tianyi;Sio;SVP Sales;Tianyi.Sio@bestrunsap.com;69102;Sales CN (50100021);Executive Management (50071000);Direct Sales (DIR_SALES);Shanghai (2800-SH01);Beijing;China;Tianyi Sio;SVP Sales Knowledge about functionality and architecture of the product SAP Event Ticketing
107006;107006;SF_SD4;Zhipeng;Li;Custodian;Zhipeng.Li@bestrunsap.com;107017;Facilities Maintenance CN (50100012);Craft Workers (50071001);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Zhipeng Li;Custodian GRC
107007;107007;SF_SD4;Kevin;Pu;Custodian;Kevin.Pu@bestrunsap.com;107017;Facilities Maintenance CN (50100012);Craft Workers (50071001);Manufacturing (MANU);Shenzhen (2800-SZ01);Beijing;China;Kevin Pu;Custodian HANA PLATFORM
107008;107008;SF_SD4;Alice;Poon;VP Information Technology;Alice.Poon@bestrunsap.com;69102;Information Technology CN (50100022);Executive Management (50071000);Information Technology (IT);Beijing (2800-BJ01);Beijing;China;Alice Poon;VP Information Technology HCM
107009;107009;SF_SD4;Yi;Lu;????;Yi.Lu@bestrunsap.com;107004;Operations CN (50100010);Management & Planning (50070999);Manufacturing (MANU);Shanghai (2800-SH01);??;China;Yi Lu;???? INDUSTRY SOLUTIONS
107010;107010;SF_SD4;Tianyang;Vang;???????;Tianyang.Wang@bestrunsap.com;107009;Operations CN (50100010);Management & Planning (50070999);Manufacturing (MANU);Beijing (2800-BJ01);??;China;Tianyang Vang;??????? MDG
107011;107011;SF_SD4;Xiaoxue;Song;Building Manager;Xiaoxue.Song@bestrunsap.com;107017;Facilities Maintenance CN (50100012);Management & Planning (50070999);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Xiaoxue Song;Building Manager NW JAVA
107012;107012;SF_SD4;Emma;Chang;Custodian;Emma.Chang@bestrunsap.com;107017;Facilities Maintenance CN (50100012);Craft Workers (50071001);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Emma Chang;Custodian PARTNER SUPPORT
107013;107013;SF_SD4;Han;Fung;Executive Assistant;Han.Fung@bestrunsap.com;107034;Operations CN (50100010);Executive Support (50011876);Manufacturing (MANU);Beijing (2800-BJ01);Beijing;China;Han Fung;Executive Assistant S4HANA Cloud
107014;107014;SF_SD4;David;Ye;Development Manager;David.Ye@bestrunsap.com;107016;Employee Development CN (50100009);Management & Planning (50070999);Corporate Services (CORP_SVCS);Beijing (2800-BJ01);Beijing;China;David Ye;Development Manager S4HANA Finance
107015;107015;SF_SD4;David;Ye;????;Lin.Jiang@bestrunsap.com;107009;Operations CN (50100010);Management & Planning (50070999);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;David Ye;???? S4HANA PLM MAN
107016;107016;SF_SD4;Silvia;Deng;Director of Talent Management;Silvia.Deng@bestrunsap.com;107031;Talent Management CN (50100005);Management & Planning (50070999);Corporate Services (CORP_SVCS);Shanghai (2800-SH01);Beijing;China;Silvia Deng;Director of Talent Management S4HANA PROCUREMENT
107017;107017;SF_SD4;Jie;Jia;Facilities Manager;Jie.Jia@bestrunsap.com;107034;Facilities Maintenance CN (50100012);Management & Planning (50070999);Manufacturing (MANU);Shanghai (2800-SH01);Beijing;China;Jie Jia;Facilities Manager S4HANA Sales
